top	enrichment	err	sample	rank
1760.0	0.43250000000000005	0.03797430697828765	GM12878	C-score
1770.0	0.43232258064516127	0.037961966926677006	GM12878	C-score
1780.0	0.43201612903225795	0.03794533553147523	GM12878	C-score
1790.0	0.4317258064516129	0.03792575458153698	GM12878	C-score
1800.0	0.4314677419354838	0.037914441503641025	GM12878	C-score
1810.0	0.431	0.037892308924389446	GM12878	C-score
1820.0	0.43066129032258066	0.03787541814425989	GM12878	C-score
1830.0	0.4302096774193548	0.03784511657807977	GM12878	C-score
1840.0	0.429709677419355	0.03782783640850877	GM12878	C-score
1850.0	0.4295322580645163	0.03781823346638775	GM12878	C-score
1860.0	0.4291129032258065	0.03783285280505508	GM12878	C-score
1870.0	0.4289032258064516	0.037826084173927674	GM12878	C-score
1880.0	0.4286451612903226	0.03780407545464557	GM12878	C-score
1890.0	0.42819354838709683	0.03780094010502559	GM12878	C-score
1900.0	0.42790322580645146	0.0377940556832778	GM12878	C-score
1910.0	0.4275483870967742	0.03775491308970372	GM12878	C-score
1920.0	0.4273709677419355	0.03773362784674236	GM12878	C-score
1930.0	0.4268870967741935	0.03769700310036841	GM12878	C-score
1940.0	0.4265483870967742	0.03767510976817559	GM12878	C-score
1950.0	0.42632258064516126	0.03764486402573954	GM12878	C-score
1960.0	0.4259677419354839	0.0376306184034868	GM12878	C-score
1970.0	0.42561290322580647	0.037620607073699804	GM12878	C-score
1980.0	0.42535483870967744	0.03761208594852673	GM12878	C-score
1990.0	0.4249193548387097	0.0376072926475536	GM12878	C-score
2000.0	0.4245967741935484	0.03758665967535893	GM12878	C-score
2010.0	0.4243064516129031	0.037581173127205096	GM12878	C-score
2020.0	0.42409677419354835	0.03756728291301677	GM12878	C-score
2030.0	0.4237419354838708	0.037539303820098444	GM12878	C-score
2040.0	0.4232419354838709	0.03749829317803583	GM12878	C-score
2050.0	0.423016129032258	0.03747962246930752	GM12878	C-score
2060.0	0.4226129032258064	0.03744764266566863	GM12878	C-score
2070.0	0.4224838709677419	0.037443352185891454	GM12878	C-score
2080.0	0.42220967741935495	0.03740946509702411	GM12878	C-score
2090.0	0.42193548387096774	0.03738408045801089	GM12878	C-score
2100.0	0.42166129032258065	0.0373697416428577	GM12878	C-score
2110.0	0.4212419354838708	0.03735262728991733	GM12878	C-score
2120.0	0.4208709677419352	0.03731871027202727	GM12878	C-score
2130.0	0.42041935483870946	0.03729297551034478	GM12878	C-score
2140.0	0.4202580645161288	0.03728794395514232	GM12878	C-score
2150.0	0.41990322580645134	0.03725047573812681	GM12878	C-score
2160.0	0.4195806451612903	0.03725036102229657	GM12878	C-score
2170.0	0.41911290322580647	0.037231897988639275	GM12878	C-score
2180.0	0.41893548387096774	0.03722224384408957	GM12878	C-score
2190.0	0.4186612903225806	0.03719323633339914	GM12878	C-score
2200.0	0.41840322580645173	0.03717926800190949	GM12878	C-score
2210.0	0.4179354838709678	0.03715822836113142	GM12878	C-score
2220.0	0.4176290322580644	0.03715685045354576	GM12878	C-score
2230.0	0.41727419354838713	0.03713454868667883	GM12878	C-score
2240.0	0.4169032258064515	0.03712804397958624	GM12878	C-score
2250.0	0.41653225806451616	0.037108924791430735	GM12878	C-score
2260.0	0.4163387096774193	0.03708712385687008	GM12878	C-score
2270.0	0.4159354838709679	0.03707867399230845	GM12878	C-score
2280.0	0.4155161290322581	0.03703678293654113	GM12878	C-score
2290.0	0.41512903225806447	0.037017343283819754	GM12878	C-score
2300.0	0.4149193548387096	0.03699977345241359	GM12878	C-score
2310.0	0.4146612903225807	0.03698256584374996	GM12878	C-score
2320.0	0.4144032258064517	0.03696046353133718	GM12878	C-score
2330.0	0.414016129032258	0.03693482970931359	GM12878	C-score
2340.0	0.4136129032258063	0.03691422701231629	GM12878	C-score
2350.0	0.41329032258064513	0.03690597473980137	GM12878	C-score
2360.0	0.41295161290322585	0.036899182521655534	GM12878	C-score
2370.0	0.4126290322580645	0.03689014401535737	GM12878	C-score
2380.0	0.4123064516129032	0.03686262740444588	GM12878	C-score
2390.0	0.41212903225806446	0.03683228732610348	GM12878	C-score
2400.0	0.41185483870967743	0.03680189685675175	GM12878	C-score
2410.0	0.4114354838709676	0.03678276460601087	GM12878	C-score
2420.0	0.41109677419354834	0.03678096809207555	GM12878	C-score
2430.0	0.4107419354838709	0.036759986864958696	GM12878	C-score
2440.0	0.41041935483870967	0.03672272763138796	GM12878	C-score
2450.0	0.41008064516129034	0.03670948950860799	GM12878	C-score
2460.0	0.4097096774193548	0.03667528261499679	GM12878	C-score
2470.0	0.40951612903225815	0.03667623681448632	GM12878	C-score
2480.0	0.40932258064516125	0.03666345992398778	GM12878	C-score
2490.0	0.4090645161290322	0.036647670542567706	GM12878	C-score
2500.0	0.40875806451612895	0.036634737768422965	GM12878	C-score
2510.0	0.4084354838709677	0.03661853770327319	GM12878	C-score
2520.0	0.40796774193548385	0.0365688716425728	GM12878	C-score
2530.0	0.40753225806451615	0.03654713579355866	GM12878	C-score
2540.0	0.40751612903225815	0.03653602889870032	GM12878	C-score
2550.0	0.4070645161290323	0.036514167624604084	GM12878	C-score
2560.0	0.4068548387096774	0.0364979070904798	GM12878	C-score
2570.0	0.4065806451612903	0.03646747968763989	GM12878	C-score
2580.0	0.4061451612903226	0.03645696699539801	GM12878	C-score
2590.0	0.4058870967741936	0.03644055237866092	GM12878	C-score
2600.0	0.40562903225806446	0.03642080455853704	GM12878	C-score
2610.0	0.4053225806451613	0.03639698105077603	GM12878	C-score
2620.0	0.4051935483870968	0.03637831391465566	GM12878	C-score
2630.0	0.404967741935484	0.03637196175889253	GM12878	C-score
2640.0	0.4046774193548387	0.036359418093240774	GM12878	C-score
2650.0	0.40429032258064507	0.03631655717817873	GM12878	C-score
2660.0	0.4039516129032258	0.03629813259870288	GM12878	C-score
2670.0	0.4035967741935483	0.03627607623300414	GM12878	C-score
2680.0	0.4032903225806451	0.03624599678544193	GM12878	C-score
2690.0	0.40301612903225803	0.036244086240101975	GM12878	C-score
2700.0	0.40274193548387094	0.03621051569061917	GM12878	C-score
2710.0	0.402516129032258	0.03621047046509889	GM12878	C-score
2720.0	0.40225806451612894	0.036177393125981144	GM12878	C-score
2730.0	0.40201612903225814	0.03615119326051951	GM12878	C-score
2740.0	0.40177419354838695	0.036136942219779526	GM12878	C-score
2750.0	0.401516129032258	0.0360987374875401	GM12878	C-score
2760.0	0.40119354838709675	0.036074646731618046	GM12878	C-score
2770.0	0.40079032258064523	0.036044108482036555	GM12878	C-score
2780.0	0.4004354838709676	0.03600689325983486	GM12878	C-score
2790.0	0.40008064516129016	0.03598454555747288	GM12878	C-score
2800.0	0.39977419354838706	0.03595393682796528	GM12878	C-score
2810.0	0.3994677419354837	0.03591712004449713	GM12878	C-score
2820.0	0.3991290322580645	0.03588400494111469	GM12878	C-score
2830.0	0.3987903225806451	0.03585306355989269	GM12878	C-score
2840.0	0.39854838709677415	0.03584362651615177	GM12878	C-score
2850.0	0.3982258064516129	0.03580876715348905	GM12878	C-score
2860.0	0.39790322580645165	0.03577270266248618	GM12878	C-score
2870.0	0.3977096774193549	0.035748980800719386	GM12878	C-score
2880.0	0.39743548387096783	0.03572167974036437	GM12878	C-score
2890.0	0.3971451612903226	0.03569063150974432	GM12878	C-score
2900.0	0.3967419354838711	0.03566080831752507	GM12878	C-score
2910.0	0.3964677419354839	0.03563785856887167	GM12878	C-score
2920.0	0.3960645161290323	0.03560142682902131	GM12878	C-score
2930.0	0.3958225806451613	0.03557159994253097	GM12878	C-score
2940.0	0.39538709677419337	0.03554131041591962	GM12878	C-score
2950.0	0.3951451612903225	0.035505720461591325	GM12878	C-score
2960.0	0.394774193548387	0.03547658018459937	GM12878	C-score
2970.0	0.39437096774193536	0.035449722583370834	GM12878	C-score
2980.0	0.3939999999999999	0.03540886067168261	GM12878	C-score
2990.0	0.39361290322580633	0.035362677511494696	GM12878	C-score
3000.0	0.3931451612903225	0.03531553654568137	GM12878	C-score
50.0	0.489032258064516	0.043470973361342105	GM12878	SPP
60.0	0.4903225806451614	0.04317316462736535	GM12878	SPP
70.0	0.48753225806451606	0.04298441367527118	GM12878	SPP
80.0	0.4889032258064516	0.04294415907138844	GM12878	SPP
90.0	0.4861129032258063	0.042932091943997365	GM12878	SPP
100.0	0.486774193548387	0.04291270774693549	GM12878	SPP
110.0	0.48635483870967744	0.04279495648764682	GM12878	SPP
120.0	0.4896290322580645	0.04253194422018714	GM12878	SPP
130.0	0.4881129032258063	0.04241417192812256	GM12878	SPP
140.0	0.4864032258064517	0.04220847042990874	GM12878	SPP
150.0	0.48674193548387107	0.04220582349013108	GM12878	SPP
160.0	0.48743548387096775	0.042008501953364245	GM12878	SPP
170.0	0.48780645161290315	0.04187194877845288	GM12878	SPP
180.0	0.48817741935483855	0.0418287000788626	GM12878	SPP
190.0	0.4876451612903226	0.041773976302549434	GM12878	SPP
200.0	0.4873387096774196	0.04175577391809284	GM12878	SPP
210.0	0.48756451612903223	0.0416698236693721	GM12878	SPP
220.0	0.4874516129032257	0.041526731417494286	GM12878	SPP
230.0	0.48745161290322575	0.04150901399636563	GM12878	SPP
240.0	0.4873870967741935	0.04144914856652489	GM12878	SPP
250.0	0.4863225806451613	0.041388441061644805	GM12878	SPP
260.0	0.48512903225806453	0.041290476888593206	GM12878	SPP
270.0	0.48561290322580636	0.04120885753209281	GM12878	SPP
280.0	0.4844999999999999	0.04118494581798878	GM12878	SPP
290.0	0.4843870967741935	0.04113555614417651	GM12878	SPP
300.0	0.4833225806451613	0.04108454204473591	GM12878	SPP
310.0	0.48358064516129046	0.040992670330544614	GM12878	SPP
320.0	0.48308064516129035	0.04097398471945472	GM12878	SPP
330.0	0.4822419354838709	0.04087649353458096	GM12878	SPP
340.0	0.48195161290322575	0.04085479069197535	GM12878	SPP
350.0	0.481758064516129	0.0408537891968648	GM12878	SPP
360.0	0.48108064516129045	0.04075332599019869	GM12878	SPP
370.0	0.4811451612903225	0.04073810569761218	GM12878	SPP
380.0	0.480983870967742	0.040685801882805475	GM12878	SPP
390.0	0.48058064516129034	0.040592332602300246	GM12878	SPP
400.0	0.47904838709677433	0.04055202394347136	GM12878	SPP
410.0	0.4785806451612902	0.04055025769911156	GM12878	SPP
420.0	0.4784354838709677	0.04051619350328498	GM12878	SPP
430.0	0.4778709677419355	0.0404548666645121	GM12878	SPP
440.0	0.476983870967742	0.040396635381563274	GM12878	SPP
450.0	0.4763387096774193	0.0403707497057921	GM12878	SPP
460.0	0.4751290322580644	0.040381689515920645	GM12878	SPP
470.0	0.4741935483870969	0.04031961046702231	GM12878	SPP
480.0	0.4733870967741937	0.040277864576571135	GM12878	SPP
490.0	0.472532258064516	0.040256683806358246	GM12878	SPP
500.0	0.47212903225806435	0.04023263580152713	GM12878	SPP
510.0	0.472	0.040252173115344556	GM12878	SPP
520.0	0.4707096774193547	0.04019939979120486	GM12878	SPP
530.0	0.4706451612903227	0.04016207313953368	GM12878	SPP
540.0	0.470241935483871	0.04014952674535763	GM12878	SPP
550.0	0.4695322580645161	0.04006627717619086	GM12878	SPP
560.0	0.4694516129032259	0.04001011028639161	GM12878	SPP
570.0	0.4688548387096774	0.040031180647025814	GM12878	SPP
580.0	0.4683225806451613	0.039985010241270075	GM12878	SPP
590.0	0.46812903225806446	0.03991146656460234	GM12878	SPP
600.0	0.4677903225806452	0.039854130755605684	GM12878	SPP
610.0	0.4670483870967742	0.03983350746526573	GM12878	SPP
620.0	0.4666774193548387	0.039786897799215494	GM12878	SPP
630.0	0.4662096774193548	0.03973436478202166	GM12878	SPP
640.0	0.4656935483870967	0.0397309405976903	GM12878	SPP
650.0	0.46508064516129044	0.039703856796536555	GM12878	SPP
660.0	0.4647096774193549	0.039680035641386856	GM12878	SPP
670.0	0.4642903225806451	0.03965785977500271	GM12878	SPP
680.0	0.46354838709677404	0.03962175524698669	GM12878	SPP
690.0	0.46358064516129044	0.03962089351267894	GM12878	SPP
700.0	0.462774193548387	0.039568390742240694	GM12878	SPP
710.0	0.4623870967741934	0.03953201485154128	GM12878	SPP
720.0	0.4619677419354838	0.0395125773557951	GM12878	SPP
730.0	0.4611612903225806	0.03947944054943598	GM12878	SPP
740.0	0.46111290322580645	0.039462987665312574	GM12878	SPP
750.0	0.46069354838709686	0.03946375472400979	GM12878	SPP
760.0	0.46019354838709675	0.03944080864971261	GM12878	SPP
770.0	0.45959677419354844	0.03940886882654656	GM12878	SPP
780.0	0.4592580645161292	0.039362805107824424	GM12878	SPP
790.0	0.45904838709677437	0.039357864195674254	GM12878	SPP
800.0	0.4586935483870968	0.0393282944980812	GM12878	SPP
810.0	0.45790322580645165	0.039311268588157644	GM12878	SPP
820.0	0.4576451612903227	0.03928727870434269	GM12878	SPP
830.0	0.4568870967741935	0.039270860424715254	GM12878	SPP
840.0	0.45641935483870966	0.039227728380857266	GM12878	SPP
850.0	0.45591935483870977	0.03919373363713068	GM12878	SPP
860.0	0.4555161290322582	0.03915247514340351	GM12878	SPP
870.0	0.4546451612903227	0.03911615468393638	GM12878	SPP
880.0	0.4542903225806451	0.03907376437524317	GM12878	SPP
890.0	0.4537580645161291	0.039027046483302755	GM12878	SPP
900.0	0.45338709677419353	0.038973681304103384	GM12878	SPP
910.0	0.45301612903225824	0.0390018134870743	GM12878	SPP
920.0	0.4529032258064517	0.038996709712711165	GM12878	SPP
930.0	0.45243548387096777	0.03896919840882011	GM12878	SPP
940.0	0.45204838709677414	0.038918159987952755	GM12878	SPP
950.0	0.4516935483870967	0.03891303126833702	GM12878	SPP
960.0	0.4515483870967741	0.03893430769806674	GM12878	SPP
970.0	0.45129032258064516	0.03889794908056371	GM12878	SPP
980.0	0.45093548387096777	0.038880383560214435	GM12878	SPP
990.0	0.4503709677419356	0.03882138677061579	GM12878	SPP
1000.0	0.44998387096774184	0.038777051197785885	GM12878	SPP
1010.0	0.4493548387096773	0.03876365419710778	GM12878	SPP
1020.0	0.44885483870967774	0.038767049245863376	GM12878	SPP
1030.0	0.448467741935484	0.038762498830306406	GM12878	SPP
1040.0	0.4481451612903225	0.03873141625838544	GM12878	SPP
1050.0	0.4474838709677419	0.03870701581718699	GM12878	SPP
1060.0	0.4470161290322581	0.03869025386342986	GM12878	SPP
1070.0	0.44670967741935474	0.03865913212442619	GM12878	SPP
1080.0	0.4460967741935486	0.03863647516200419	GM12878	SPP
1090.0	0.44593548387096776	0.03862220484405644	GM12878	SPP
1100.0	0.44541935483870987	0.03860214528379765	GM12878	SPP
1110.0	0.44498387096774195	0.03856313024436738	GM12878	SPP
1120.0	0.44458064516129026	0.038539564295270994	GM12878	SPP
1130.0	0.444241935483871	0.03852376168585146	GM12878	SPP
1140.0	0.4439354838709677	0.03852402377353285	GM12878	SPP
1150.0	0.4436290322580646	0.03851725137589892	GM12878	SPP
1160.0	0.4431451612903225	0.038521072181286316	GM12878	SPP
1170.0	0.44287096774193546	0.03849861771932554	GM12878	SPP
1180.0	0.4423225806451612	0.038488611666622735	GM12878	SPP
1190.0	0.44229032258064505	0.03849551257163243	GM12878	SPP
1200.0	0.44206451612903214	0.038474210465592185	GM12878	SPP
1210.0	0.44170967741935485	0.03847816544236528	GM12878	SPP
1220.0	0.44108064516129025	0.03846345658591807	GM12878	SPP
1230.0	0.4408548387096773	0.03845384197104779	GM12878	SPP
1240.0	0.4406451612903226	0.03841330178439429	GM12878	SPP
1250.0	0.4401935483870968	0.03840359332510572	GM12878	SPP
1260.0	0.4399354838709678	0.03837368704894233	GM12878	SPP
1270.0	0.43945161290322565	0.03836033667245631	GM12878	SPP
1280.0	0.43891935483870964	0.0383507656509118	GM12878	SPP
1290.0	0.4384516129032256	0.038317115106838495	GM12878	SPP
1300.0	0.4381451612903224	0.038292680427017195	GM12878	SPP
1310.0	0.43780645161290316	0.03827977277985121	GM12878	SPP
1320.0	0.43751612903225795	0.038249782625965664	GM12878	SPP
1330.0	0.437322580645161	0.03824022826479743	GM12878	SPP
1340.0	0.4370806451612902	0.03822043067783103	GM12878	SPP
1350.0	0.43682258064516116	0.03822052217434382	GM12878	SPP
1360.0	0.4365161290322579	0.03818403445863985	GM12878	SPP
1370.0	0.43608064516129025	0.03815340530718967	GM12878	SPP
1380.0	0.43551612903225817	0.03815050452099548	GM12878	SPP
1390.0	0.435016129032258	0.03813496788704421	GM12878	SPP
1400.0	0.4345322580645162	0.03811823514718493	GM12878	SPP
1410.0	0.4342741935483871	0.038096034744092164	GM12878	SPP
1420.0	0.4340483870967743	0.03806936130865812	GM12878	SPP
1430.0	0.4337096774193548	0.038019459705340014	GM12878	SPP
1440.0	0.4332903225806451	0.0380055062050494	GM12878	SPP
1450.0	0.433	0.0379949828300242	GM12878	SPP
1460.0	0.43259677419354825	0.03798773396953757	GM12878	SPP
1470.0	0.4323225806451614	0.03796422356454252	GM12878	SPP
1480.0	0.43198387096774193	0.037947892771589616	GM12878	SPP
1490.0	0.43182258064516127	0.0379334740403894	GM12878	SPP
1500.0	0.4315967741935483	0.03791252881546143	GM12878	SPP
1510.0	0.43112903225806437	0.037886715577852406	GM12878	SPP
1520.0	0.43104838709677423	0.037877278437047836	GM12878	SPP
1530.0	0.43072580645161274	0.03786498858897734	GM12878	SPP
1540.0	0.43048387096774193	0.03785221158268582	GM12878	SPP
1550.0	0.4302903225806451	0.03783956353518709	GM12878	SPP
1560.0	0.42979032258064503	0.03779908852239197	GM12878	SPP
1570.0	0.4294999999999999	0.03778113198974098	GM12878	SPP
1580.0	0.4290645161290321	0.037750081833817756	GM12878	SPP
1590.0	0.428725806451613	0.03773723597502627	GM12878	SPP
1600.0	0.42843548387096775	0.03772460409442757	GM12878	SPP
1610.0	0.4284032258064517	0.03771825230848403	GM12878	SPP
1620.0	0.42800000000000005	0.03770886834662474	GM12878	SPP
1630.0	0.42779032258064514	0.037679078051928896	GM12878	SPP
1640.0	0.4275483870967742	0.037657518124476416	GM12878	SPP
1650.0	0.42725806451612897	0.03766433714661317	GM12878	SPP
1660.0	0.4270806451612904	0.03764464996886293	GM12878	SPP
1670.0	0.4267903225806452	0.03763520057211069	GM12878	SPP
1680.0	0.42656451612903223	0.0376122372618155	GM12878	SPP
1690.0	0.42625806451612896	0.03758301184323599	GM12878	SPP
1700.0	0.425774193548387	0.03755080760024177	GM12878	SPP
1710.0	0.42540322580645157	0.037532566220066545	GM12878	SPP
1720.0	0.42491935483870974	0.037525604150886085	GM12878	SPP
1730.0	0.42453225806451617	0.037474770061881234	GM12878	SPP
1740.0	0.4241935483870968	0.03747151104484531	GM12878	SPP
1750.0	0.4238225806451612	0.03743660620266373	GM12878	SPP
1760.0	0.4235	0.03742664780815232	GM12878	SPP
1770.0	0.423274193548387	0.037417776378112194	GM12878	SPP
1780.0	0.42288709677419356	0.03741670887497655	GM12878	SPP
1790.0	0.42282258064516104	0.03740853484452356	GM12878	SPP
1800.0	0.42249999999999993	0.03739305391682878	GM12878	SPP
1810.0	0.42225806451612913	0.037365241283914045	GM12878	SPP
1820.0	0.4218870967741936	0.03735086052610523	GM12878	SPP
1830.0	0.42174193548387096	0.03733497045351191	GM12878	SPP
1840.0	0.421467741935484	0.03730804718616376	GM12878	SPP
1850.0	0.42125806451612907	0.03728825595967107	GM12878	SPP
1860.0	0.42095161290322575	0.03729000378867172	GM12878	SPP
1870.0	0.4207580645161292	0.037258680152232194	GM12878	SPP
1880.0	0.4205645161290322	0.03724129603815718	GM12878	SPP
1890.0	0.42027419354838713	0.03720588287410312	GM12878	SPP
1900.0	0.42011290322580636	0.037201923783287474	GM12878	SPP
1910.0	0.419725806451613	0.037182252760365596	GM12878	SPP
1920.0	0.4194032258064516	0.037167787834359436	GM12878	SPP
1930.0	0.4190161290322582	0.0371541409724271	GM12878	SPP
1940.0	0.4187741935483873	0.03712612615726535	GM12878	SPP
1950.0	0.4184677419354839	0.03709643212543184	GM12878	SPP
1960.0	0.418	0.037075273239380487	GM12878	SPP
1970.0	0.4177096774193548	0.0370498997993749	GM12878	SPP
1980.0	0.41732258064516126	0.03704298655024145	GM12878	SPP
1990.0	0.41709677419354835	0.03702515838023736	GM12878	SPP
2000.0	0.41685483870967727	0.03700611556912861	GM12878	SPP
2010.0	0.4164193548387096	0.037009850107290236	GM12878	SPP
2020.0	0.4164032258064518	0.03697917332067323	GM12878	SPP
2030.0	0.4160645161290323	0.03696090285713636	GM12878	SPP
2040.0	0.41572580645161306	0.036947138545818	GM12878	SPP
2050.0	0.4153870967741938	0.036913847380327935	GM12878	SPP
2060.0	0.4150645161290322	0.03690202322817844	GM12878	SPP
2070.0	0.41496774193548397	0.03689645614150751	GM12878	SPP
2080.0	0.4147096774193549	0.036877807771434165	GM12878	SPP
2090.0	0.4144354838709677	0.036859270585786204	GM12878	SPP
2100.0	0.41406451612903217	0.03683236907131373	GM12878	SPP
2110.0	0.4138709677419354	0.036816828199091815	GM12878	SPP
2120.0	0.41364516129032247	0.03680109395844697	GM12878	SPP
2130.0	0.4134677419354838	0.03678063027573975	GM12878	SPP
2140.0	0.41319354838709677	0.03675641832461059	GM12878	SPP
2150.0	0.413016129032258	0.036742752674596244	GM12878	SPP
2160.0	0.4126612903225806	0.03674308695091342	GM12878	SPP
2170.0	0.41245161290322574	0.03672075565731293	GM12878	SPP
2180.0	0.4123387096774192	0.03671224551394313	GM12878	SPP
2190.0	0.4121451612903225	0.036686502191301366	GM12878	SPP
2200.0	0.41172580645161283	0.03667470428081261	GM12878	SPP
2210.0	0.4115645161290323	0.03665964356622722	GM12878	SPP
2220.0	0.4112580645161291	0.0366359376542684	GM12878	SPP
2230.0	0.41091935483870967	0.036622831420753406	GM12878	SPP
2240.0	0.4106612903225806	0.036592543616246746	GM12878	SPP
2250.0	0.4104193548387097	0.03658621041291593	GM12878	SPP
2260.0	0.4102096774193548	0.036575618279260744	GM12878	SPP
2270.0	0.4097580645161289	0.036561703497017824	GM12878	SPP
2280.0	0.40953225806451615	0.03652559875239574	GM12878	SPP
2290.0	0.4092741935483871	0.03651409013083771	GM12878	SPP
2300.0	0.40896774193548374	0.036497502270630484	GM12878	SPP
2310.0	0.4086451612903226	0.03647654576133968	GM12878	SPP
2320.0	0.4084032258064515	0.03645757340718168	GM12878	SPP
2330.0	0.40822580645161277	0.03644897783000019	GM12878	SPP
2340.0	0.40787096774193543	0.03642694770679697	GM12878	SPP
2350.0	0.40766129032258075	0.036414623775641516	GM12878	SPP
2360.0	0.40738709677419366	0.036403515578908203	GM12878	SPP
2370.0	0.40704838709677427	0.03637756954580589	GM12878	SPP
2380.0	0.40677419354838706	0.03636559629723299	GM12878	SPP
2390.0	0.4065645161290322	0.03634691403978641	GM12878	SPP
2400.0	0.40633870967741925	0.03632253820093271	GM12878	SPP
2410.0	0.40604838709677415	0.03631469356186996	GM12878	SPP
2420.0	0.405774193548387	0.03628843569922802	GM12878	SPP
2430.0	0.405548387096774	0.03625817931332992	GM12878	SPP
2440.0	0.40535483870967737	0.036237692137485615	GM12878	SPP
2450.0	0.40514516129032246	0.03621938592598906	GM12878	SPP
2460.0	0.40483870967741936	0.03620584397280898	GM12878	SPP
2470.0	0.4045483870967742	0.03618160081674484	GM12878	SPP
2480.0	0.40417741935483875	0.03615332181211746	GM12878	SPP
2490.0	0.40403225806451626	0.03613988018943599	GM12878	SPP
2500.0	0.4036774193548387	0.03613141281724313	GM12878	SPP
2510.0	0.40343548387096784	0.036120381757413535	GM12878	SPP
2520.0	0.4031451612903225	0.03609559584689167	GM12878	SPP
2530.0	0.40296774193548385	0.03608300237893063	GM12878	SPP
2540.0	0.4027903225806452	0.03606459139603657	GM12878	SPP
2550.0	0.4024193548387097	0.036042695672810356	GM12878	SPP
2560.0	0.402241935483871	0.03604171363690479	GM12878	SPP
2570.0	0.4018387096774192	0.03600611172008955	GM12878	SPP
2580.0	0.40164516129032246	0.03600137414950528	GM12878	SPP
2590.0	0.4013548387096775	0.03598610179437987	GM12878	SPP
2600.0	0.40103225806451603	0.03597368131130342	GM12878	SPP
2610.0	0.40080645161290307	0.03595423407642054	GM12878	SPP
2620.0	0.40049999999999986	0.035923517012727516	GM12878	SPP
2630.0	0.4003548387096774	0.035912514127447205	GM12878	SPP
2640.0	0.4000645161290322	0.03589997172478218	GM12878	SPP
2650.0	0.39974193548387105	0.03586758755269547	GM12878	SPP
2660.0	0.39954838709677415	0.03585496282651871	GM12878	SPP
2670.0	0.39945161290322584	0.035843597009039975	GM12878	SPP
2680.0	0.39919354838709675	0.03580740419216843	GM12878	SPP
2690.0	0.39898387096774196	0.03579170668673362	GM12878	SPP
2700.0	0.3989032258064516	0.0357875415166232	GM12878	SPP
2710.0	0.39870967741935487	0.035780881623279935	GM12878	SPP
2720.0	0.39854838709677415	0.03576552465421559	GM12878	SPP
2730.0	0.39833870967741936	0.035747461245283114	GM12878	SPP
2740.0	0.3982096774193548	0.0357193592706216	GM12878	SPP
2750.0	0.3979516129032258	0.03569313976141935	GM12878	SPP
2760.0	0.39777419354838706	0.03568830203059527	GM12878	SPP
2770.0	0.39741935483870955	0.03566226609230311	GM12878	SPP
2780.0	0.39719354838709675	0.03564214018414478	GM12878	SPP
2790.0	0.39703225806451614	0.035636302322587146	GM12878	SPP
2800.0	0.3968064516129033	0.035630305750052736	GM12878	SPP
2810.0	0.39666129032258063	0.035624851719645675	GM12878	SPP
2820.0	0.39645161290322584	0.03561269773237566	GM12878	SPP
2830.0	0.3962419354838709	0.03559335143030479	GM12878	SPP
2840.0	0.39599999999999985	0.03557477730835988	GM12878	SPP
2850.0	0.3958870967741934	0.03555910687688765	GM12878	SPP
2860.0	0.3957096774193547	0.035553457319805165	GM12878	SPP
2870.0	0.3955645161290323	0.035541126407263195	GM12878	SPP
2880.0	0.3953225806451613	0.035513635177918126	GM12878	SPP
2890.0	0.39508064516129027	0.03550608872481858	GM12878	SPP
2900.0	0.3949677419354838	0.03548876799053401	GM12878	SPP
2910.0	0.3946774193548387	0.03544907769700424	GM12878	SPP
2920.0	0.39459677419354827	0.03545910612419803	GM12878	SPP
2930.0	0.3943225806451612	0.03543118679155764	GM12878	SPP
2940.0	0.3941290322580646	0.03540399523827527	GM12878	SPP
2950.0	0.39406451612903237	0.03540437154608319	GM12878	SPP
2960.0	0.3939516129032259	0.03538135839913194	GM12878	SPP
2970.0	0.39366129032258057	0.03536147807949153	GM12878	SPP
2980.0	0.3934838709677418	0.03534827657413058	GM12878	SPP
2990.0	0.3933709677419355	0.03533307732400354	GM12878	SPP
3000.0	0.3931451612903225	0.03531553654568137	GM12878	SPP
50.0	0.10032258064516125	0.010553100957386373	GM12878	C-score Shuffled
60.0	0.10022580645161293	0.010390050852550339	GM12878	C-score Shuffled
70.0	0.09751612903225809	0.010327803907220495	GM12878	C-score Shuffled
80.0	0.09837096774193549	0.009979890777016982	GM12878	C-score Shuffled
90.0	0.09817741935483872	0.01001214292343954	GM12878	C-score Shuffled
100.0	0.09677419354838708	0.009925087447644166	GM12878	C-score Shuffled
110.0	0.0974354838709677	0.010058176122463399	GM12878	C-score Shuffled
120.0	0.09853225806451614	0.009885080493487998	GM12878	C-score Shuffled
130.0	0.09835483870967741	0.009846309623756062	GM12878	C-score Shuffled
140.0	0.0981935483870968	0.009712085802463561	GM12878	C-score Shuffled
150.0	0.09762903225806456	0.009706895221671534	GM12878	C-score Shuffled
160.0	0.09633870967741935	0.009886611075361791	GM12878	C-score Shuffled
170.0	0.09693548387096772	0.009982742140777521	GM12878	C-score Shuffled
180.0	0.09700000000000004	0.01014451369546112	GM12878	C-score Shuffled
190.0	0.09793548387096769	0.010127449882630575	GM12878	C-score Shuffled
200.0	0.0983064516129032	0.010221595245618196	GM12878	C-score Shuffled
210.0	0.09862903225806456	0.010300103809321354	GM12878	C-score Shuffled
220.0	0.09853225806451608	0.010240413033244892	GM12878	C-score Shuffled
