Type	TF	Entropy	Cell	Tool
SPP	ATF3	0.11486293622067338	K562	DREME
SPP	TCF12	0.12669871736489174	K562	DREME
SPP	MGA	0.12144554338996408	K562	DREME
SPP	SREBF1	0.09790335240042274	K562	DREME
SPP	POU5F1	0.12906711575133506	K562	DREME
SPP	MAFF	0.09008020848117353	K562	DREME
SPP	CEBPB	0.12783498511497535	K562	DREME
SPP	MEF2D	0.0593157008111988	K562	DREME
SPP	TEAD4	0.11329936634530935	K562	DREME
SPP	PKNOX1	0.16809186257104805	K562	DREME
SPP	HINFP	0.10967754380814244	K562	DREME
SPP	ZNF282	0.1355288970538244	K562	DREME
SPP	ETV1	0.14920622506273218	K562	DREME
SPP	MAFK	0.06581851841047515	K562	DREME
SPP	TEAD2	0.09317284983176917	K562	DREME
SPP	MEIS2	0.1116654805431436	K562	DREME
SPP	ZZZ3	0.06814040680589675	K562	DREME
SPP	JUNB	0.12024369801636818	K562	DREME
SPP	ATF2	0.07708509733820121	K562	DREME
SPP	YY1	0.07531666642563703	K562	DREME
SPP	IRF9	0.0761273639617797	K562	DREME
SPP	NR2F6	0.14517951434816273	K562	DREME
SPP	USF1	0.12466497332250495	K562	DREME
SPP	FOXJ2	0.1386138736356014	K562	DREME
SPP	ETV6	0.14589862491915725	K562	DREME
SPP	HES1	0.12114077400849695	K562	DREME
SPP	KLF1	0.11104806601895273	K562	DREME
SPP	USF2	0.08280865830294545	K562	DREME
SPP	FOS	0.1441934398191341	K562	DREME
SPP	RFX1	0.09793562839494603	K562	DREME
SPP	THRA	0.09936654335158664	K562	DREME
SPP	EGR1	0.10172808353724608	K562	DREME
SPP	NR3C1	0.034593530198083214	K562	DREME
SPP	GMEB1	0.10465115417688578	K562	DREME
SPP	CREM	0.12040575279719368	K562	DREME
SPP	ZBTB2	0.104826660346058	K562	DREME
SPP	NR2C1	0.104108644913922	K562	DREME
SPP	ESRRA	0.08079297905788467	K562	DREME
SPP	ELF1	0.10503977153789117	K562	DREME
SPP	ZBTB7A	0.08331865707019477	K562	DREME
SPP	ZNF740	0.09305109643087336	K562	DREME
SPP	IRF2	0.0914489509779672	K562	DREME
SPP	KLF13	0.09272737800397604	K562	DREME
SPP	JUN	0.08431116465567651	K562	DREME
SPP	GATA2	0.13413055987565253	K562	DREME
SPP	ZSCAN29	0.061072820449573816	K562	DREME
SPP	CREB3	0.05703747807723102	K562	DREME
SPP	E2F8	0.08389996039285823	K562	DREME
SPP	MAFG	0.034244692987293164	K562	DREME
SPP	SP1	0.10424912234153394	K562	DREME
SPP	ZHX1	0.07615462009553556	K562	DREME
SPP	CTCF	0.1006379186522846	K562	DREME
SPP	TCF7	0.11085529519053614	K562	DREME
SPP	NR4A1	0.050821054560310434	K562	DREME
SPP	MEF2A	0.1104967125350331	K562	DREME
SPP	NR2C2	0.09139495632536772	K562	DREME
SPP	VEZF1	0.10510685996975797	K562	DREME
SPP	NRF1	0.09542304528408788	K562	DREME
SPP	RELA	0.08228090204608078	K562	DREME
SPP	ZNF143	0.13276447038248168	K562	DREME
SPP	YBX1	0.0	K562	DREME
SPP	ELK1	0.08502351435500903	K562	DREME
SPP	HMBOX1	0.12902252948139534	K562	DREME
SPP	SMAD5	0.0677830890947534	K562	DREME
SPP	LEF1	0.10217387627032036	K562	DREME
SPP	FOXA1	0.1610284839282267	K562	DREME
SPP	SPI1	0.08055398194843967	K562	DREME
SPP	ATF4	0.07527832268537292	K562	DREME
SPP	NR2F1	0.11772875812289656	K562	DREME
SPP	NFE2	0.032655885684993134	K562	DREME
SPP	JUND	0.0718831272901582	K562	DREME
SPP	NFE2L1	0.044509284916706096	K562	DREME
SPP	CREB3L1	0.0942290898038681	K562	DREME
SPP	E2F1	0.0835033534951171	K562	DREME
SPP	NFATC3	0.06759635650457313	K562	DREME
SPP	ZNF263	0.08885397114709292	K562	DREME
SPP	ZBTB33	0.09610801856374758	K562	DREME
SPP	ETS1	0.12124778947694954	K562	DREME
SPP	ZNF274	0.14683024186083338	K562	DREME
SPP	GABPA	0.12862856290824204	K562	DREME
SPP	ATF7	0.05887035428212535	K562	DREME
SPP	MAX	0.11593773697193376	K562	DREME
SPP	FOSL1	0.04418965277271762	K562	DREME
SPP_short	BHLHE40	0.04366433914214237	K562	DREME
SPP_short	CEBPG	0.010521475600355476	K562	DREME
SPP_short	DNMT1	0.0	K562	DREME
SPP_short	CUX1	0.03457340683174196	K562	DREME
SPP_short	ELF4	0.01642894859195842	K562	DREME
SPP_short	NFIC	0.06735186815167737	K562	DREME
SPP_short	ETS2	0.016387039260111418	K562	DREME
SPP_short	MNT	0.06000748005737078	K562	DREME
SPP_short	ZBED1	0.014497887715453012	K562	DREME
SPP_short	RFX5	0.0856805609391618	K562	DREME
SPP_short	E2F7	0.021008171717322825	K562	DREME
SPP_short	GATA1	0.05350262906811088	K562	DREME
SPP_short	NEUROD1	0.016452748979371788	K562	DREME
SPP_short	MYBL2	0.01729403691677919	K562	DREME
SPP_short	KLF16	0.017148245006309317	K562	DREME
SPP_short	ZNF384	0.01391248042101181	K562	DREME
SPP_short	ATF3	0.05847707033637619	K562	DREME
SPP_short	TCF12	0.034390016823112025	K562	DREME
SPP_short	MGA	0.03449654322536623	K562	DREME
SPP_short	SREBF1	0.034173462783625555	K562	DREME
SPP_short	POU5F1	0.017267785383850515	K562	DREME
SPP_short	MAFF	0.06362110408439889	K562	DREME
SPP_short	CEBPB	0.04901462752809934	K562	DREME
SPP_short	MEF2D	0.03305649787287361	K562	DREME
SPP_short	TEAD4	0.02637754256263123	K562	DREME
SPP_short	PKNOX1	0.051872163620169484	K562	DREME
SPP_short	HINFP	0.03444066627259721	K562	DREME
SPP_short	ZNF282	0.0	K562	DREME
SPP_short	ETV1	0.06775849862654579	K562	DREME
SPP_short	MAFK	0.06802916326212846	K562	DREME
SPP_short	TEAD2	0.04987097268840735	K562	DREME
SPP_short	MEIS2	0.027230200048568225	K562	DREME
SPP_short	ZZZ3	0.0	K562	DREME
SPP_short	JUNB	0.034616307714115425	K562	DREME
SPP_short	ATF2	0.028263617586859337	K562	DREME
SPP_short	YY1	0.03838095393607967	K562	DREME
SPP_short	IRF9	0.0338847474430503	K562	DREME
SPP_short	NR2F6	0.0518177096596165	K562	DREME
SPP_short	USF1	0.038729526373515726	K562	DREME
SPP_short	FOXJ2	0.068221824039595	K562	DREME
SPP_short	ETV6	0.07541905892221676	K562	DREME
SPP_short	HES1	0.017285401247583796	K562	DREME
SPP_short	KLF1	0.016539080953949552	K562	DREME
SPP_short	USF2	0.02421501042891246	K562	DREME
SPP_short	FOS	0.060350056419081186	K562	DREME
SPP_short	RFX1	0.0699150389636171	K562	DREME
SPP_short	THRA	0.017211431014465886	K562	DREME
SPP_short	EGR1	0.06504591485542344	K562	DREME
SPP_short	NR3C1	0.0	K562	DREME
SPP_short	GMEB1	0.028871908084973287	K562	DREME
SPP_short	CREM	0.05670124832509964	K562	DREME
SPP_short	ZBTB2	0.02251834091134824	K562	DREME
SPP_short	NR2C1	0.03170470248732433	K562	DREME
SPP_short	ESRRA	0.026554756812947743	K562	DREME
SPP_short	ELF1	0.03132760180661555	K562	DREME
SPP_short	ZBTB7A	0.05111619169578456	K562	DREME
SPP_short	ZNF740	0.0	K562	DREME
SPP_short	IRF2	0.03857287599995873	K562	DREME
SPP_short	KLF13	0.017321918385271827	K562	DREME
SPP_short	JUN	0.0509850780549944	K562	DREME
SPP_short	GATA2	0.015090938681694725	K562	DREME
SPP_short	ZSCAN29	0.01579945263298534	K562	DREME
SPP_short	CREB3	0.03359997013043115	K562	DREME
SPP_short	E2F8	0.027904932572545338	K562	DREME
SPP_short	MAFG	0.01821603147908936	K562	DREME
SPP_short	SP1	0.015616086239135431	K562	DREME
SPP_short	ZHX1	0.0	K562	DREME
SPP_short	CTCF	0.0670557278047874	K562	DREME
SPP_short	TCF7	0.016452748979371788	K562	DREME
SPP_short	NR4A1	0.0	K562	DREME
SPP_short	MEF2A	0.05660173294885986	K562	DREME
SPP_short	NR2C2	0.010385309615991071	K562	DREME
SPP_short	VEZF1	0.014750591854550962	K562	DREME
SPP_short	NRF1	0.026928776278094944	K562	DREME
SPP_short	RELA	0.03419167586104384	K562	DREME
SPP_short	ZNF143	0.049402320852101035	K562	DREME
SPP_short	YBX1	0.01591284843113757	K562	DREME
SPP_short	ELK1	0.028626017655090475	K562	DREME
SPP_short	HMBOX1	0.017132855181911454	K562	DREME
SPP_short	SMAD5	0.0	K562	DREME
SPP_short	LEF1	0.02852857101089795	K562	DREME
SPP_short	FOXA1	0.06033324868618326	K562	DREME
SPP_short	SPI1	0.029914735845953656	K562	DREME
SPP_short	ATF4	0.00978106914190353	K562	DREME
SPP_short	NR2F1	0.017267785383850515	K562	DREME
SPP_short	NFE2	0.0223224395424835	K562	DREME
SPP_short	JUND	0.05873680823418793	K562	DREME
SPP_short	NFE2L1	0.008426554127971489	K562	DREME
SPP_short	CREB3L1	0.022876522977758967	K562	DREME
SPP_short	E2F1	0.02823274866162858	K562	DREME
SPP_short	NFATC3	0.06317149341419608	K562	DREME
SPP_short	ZNF263	0.04869294835667976	K562	DREME
SPP_short	ZBTB33	0.09314049656617893	K562	DREME
SPP_short	ETS1	0.03457045133080133	K562	DREME
SPP_short	ZNF274	0.04740916231298761	K562	DREME
SPP_short	GABPA	0.05753762429209934	K562	DREME
SPP_short	ATF7	0.010152410527815285	K562	DREME
SPP_short	MAX	0.05842802660025241	K562	DREME
SPP_short	FOSL1	0.02619026315554466	K562	DREME
MOBI	BHLHE40	0.04330201235135715	K562	DREME
MOBI	CEBPG	0.03762407516250496	K562	DREME
MOBI	DNMT1	0.015431038005328248	K562	DREME
MOBI	CUX1	0.05714817522790493	K562	DREME
MOBI	ELF4	0.03303099324734366	K562	DREME
MOBI	NFIC	0.12635082264644631	K562	DREME
MOBI	ETS2	0.01701574013041109	K562	DREME
MOBI	MNT	0.042973280823373775	K562	DREME
MOBI	ZBED1	0.01673319524028586	K562	DREME
MOBI	RFX5	0.09305320960834024	K562	DREME
MOBI	E2F7	0.015709828342525038	K562	DREME
MOBI	GATA1	0.02663219669808568	K562	DREME
MOBI	NEUROD1	0.0172546401217977	K562	DREME
MOBI	MYBL2	0.03426604224782173	K562	DREME
MOBI	KLF16	0.0169373627338231	K562	DREME
MOBI	ZNF384	0.0512940655678399	K562	DREME
MOBI	ATF3	0.029971065310821794	K562	DREME
MOBI	TCF12	0.017285401247583796	K562	DREME
MOBI	MGA	0.042706663786856745	K562	DREME
MOBI	SREBF1	0.017072699535194497	K562	DREME
MOBI	POU5F1	0.0265358935165969	K562	DREME
MOBI	MAFF	0.06625529740874812	K562	DREME
MOBI	CEBPB	0.023950621851851102	K562	DREME
MOBI	MEF2D	0.017053319168070458	K562	DREME
MOBI	TEAD4	0.01701574013041109	K562	DREME
MOBI	PKNOX1	0.06384170363727007	K562	DREME
MOBI	HINFP	0.032767887793273456	K562	DREME
MOBI	ZNF282	0.0162312061976422	K562	DREME
MOBI	ETV1	0.10008921309146933	K562	DREME
MOBI	MAFK	0.06727808474060895	K562	DREME
MOBI	TEAD2	0.05132804076215963	K562	DREME
MOBI	MEIS2	0.061304133927677314	K562	DREME
MOBI	ZZZ3	0.0	K562	DREME
MOBI	JUNB	0.05189227045656362	K562	DREME
MOBI	ATF2	0.02745281885005959	K562	DREME
MOBI	YY1	0.039039477505152964	K562	DREME
MOBI	IRF9	0.03166310395122825	K562	DREME
MOBI	NR2F6	0.07673292298419054	K562	DREME
MOBI	USF1	0.07740508923183917	K562	DREME
MOBI	FOXJ2	0.05125999189357595	K562	DREME
MOBI	ETV6	0.05876604806417685	K562	DREME
MOBI	HES1	0.01717403693555029	K562	DREME
MOBI	KLF1	0.03440605612663659	K562	DREME
MOBI	USF2	0.04622503196433606	K562	DREME
MOBI	FOS	0.0653663195063385	K562	DREME
MOBI	RFX1	0.03941412299983384	K562	DREME
MOBI	THRA	0.017313813963253627	K562	DREME
MOBI	EGR1	0.06695410079740875	K562	DREME
MOBI	NR3C1	0.017273083845601483	K562	DREME
MOBI	GMEB1	0.012866318700801205	K562	DREME
MOBI	CREM	0.09535425560662758	K562	DREME
MOBI	ZBTB2	0.023067125947510817	K562	DREME
MOBI	NR2C1	0.07492767220967146	K562	DREME
MOBI	ESRRA	0.02806174850553833	K562	DREME
MOBI	ELF1	0.04793484727028399	K562	DREME
MOBI	ZBTB7A	0.03393043030739308	K562	DREME
MOBI	ZNF740	0.0	K562	DREME
MOBI	IRF2	0.03199843969063696	K562	DREME
MOBI	KLF13	0.03449791022074322	K562	DREME
MOBI	JUN	0.03969217276250238	K562	DREME
MOBI	GATA2	0.017194671290799667	K562	DREME
MOBI	ZSCAN29	0.014610872438920572	K562	DREME
MOBI	CREB3	0.046991419028108466	K562	DREME
MOBI	E2F8	0.032807216966352894	K562	DREME
MOBI	MAFG	0.03569559399686508	K562	DREME
MOBI	SP1	0.03134018383532849	K562	DREME
MOBI	ZHX1	0.02740737086910869	K562	DREME
MOBI	CTCF	0.08579518401221037	K562	DREME
MOBI	TCF7	0.033955811416935766	K562	DREME
MOBI	NR4A1	0.0	K562	DREME
MOBI	MEF2A	0.06521440654280604	K562	DREME
MOBI	NR2C2	0.01720347034283971	K562	DREME
MOBI	VEZF1	0.017061024695891953	K562	DREME
MOBI	NRF1	0.025216249928175092	K562	DREME
MOBI	RELA	0.03228541268369127	K562	DREME
MOBI	ZNF143	0.08118997357560939	K562	DREME
MOBI	YBX1	0.012339131528765741	K562	DREME
MOBI	ELK1	0.02971207041244884	K562	DREME
MOBI	HMBOX1	0.017132855181911454	K562	DREME
MOBI	SMAD5	0.0	K562	DREME
MOBI	LEF1	0.01720951563960724	K562	DREME
MOBI	FOXA1	0.03275675905942523	K562	DREME
MOBI	SPI1	0.02794391341008727	K562	DREME
MOBI	ATF4	0.0	K562	DREME
MOBI	NR2F1	0.061206432725813414	K562	DREME
MOBI	NFE2	0.022807850441001955	K562	DREME
MOBI	JUND	0.038690238090540376	K562	DREME
MOBI	NFE2L1	0.02011438576758815	K562	DREME
MOBI	CREB3L1	0.04380181327582248	K562	DREME
MOBI	E2F1	0.03061330373751593	K562	DREME
MOBI	NFATC3	0.08665844862178841	K562	DREME
MOBI	ZNF263	0.05220165252031075	K562	DREME
MOBI	ZBTB33	0.06689094061273024	K562	DREME
MOBI	ETS1	0.017072699535194497	K562	DREME
MOBI	ZNF274	0.09748446999542096	K562	DREME
MOBI	GABPA	0.038803579894879134	K562	DREME
MOBI	ATF7	0.015575317325401928	K562	DREME
MOBI	MAX	0.04269191311335695	K562	DREME
MOBI	FOSL1	0.07792935041064321	K562	DREME
Known	BHLHE40	0.3888604117340185	GM12878	HOMER
Known	CUX1	0.7381067934161288	GM12878	HOMER
Known	NFIC	0.6860878653469209	GM12878	HOMER
Known	ZBED1	0.4078041094771603	GM12878	HOMER
Known	RFX5	0.7471681693264035	GM12878	HOMER
Known	HSF1	0.6680591033345115	GM12878	HOMER
Known	PAX5	0.8377756750664023	GM12878	HOMER
Known	ZNF384	1.0429994128657947	GM12878	HOMER
Known	TCF12	0.5065989802744855	GM12878	HOMER
Known	E2F4	0.30788023554119537	GM12878	HOMER
Known	CEBPB	0.5615440931904848	GM12878	HOMER
Known	PKNOX1	0.40404403468397987	GM12878	HOMER
Known	MAFK	0.7948376633539137	GM12878	HOMER
Known	ZZZ3	0.6513485795411905	GM12878	HOMER
Known	NFATC1	0.5053381110274249	GM12878	HOMER
Known	JUNB	0.427361578479295	GM12878	HOMER
Known	ATF2	0.7951186699268233	GM12878	HOMER
Known	BCL11A	0.9669805470569494	GM12878	HOMER
Known	YY1	0.685599101875041	GM12878	HOMER
Known	USF1	0.5192672783132063	GM12878	HOMER
Known	ETV6	0.48590189596729444	GM12878	HOMER
Known	USF2	0.5055920040662022	GM12878	HOMER
Known	RUNX3	0.5482386121999335	GM12878	HOMER
Known	FOS	0.576110489377475	GM12878	HOMER
Known	PAX8	0.8039687641599502	GM12878	HOMER
Known	CREM	0.8334106663271773	GM12878	HOMER
Known	TBX21	0.531315575286784	GM12878	HOMER
Known	NR2C1	0.6767757225043407	GM12878	HOMER
Known	IRF4	0.5899786197142755	GM12878	HOMER
Known	ESRRA	0.5885537335007198	GM12878	HOMER
Known	ELF1	0.6172655840053193	GM12878	HOMER
Known	BATF	0.9152506089453422	GM12878	HOMER
Known	MEF2C	0.5051575072537883	GM12878	HOMER
Known	KLF5	0.7802052079049507	GM12878	HOMER
Known	ZSCAN29	0.7346699343073594	GM12878	HOMER
Known	E2F8	0.5231380932608726	GM12878	HOMER
Known	SP1	0.5973011398632182	GM12878	HOMER
Known	CTCF	0.550863075059682	GM12878	HOMER
Known	TCF7	0.5720761012311023	GM12878	HOMER
Known	EBF1	0.5927819751869218	GM12878	HOMER
Known	MEF2A	0.3962045093544457	GM12878	HOMER
Known	NR2C2	0.6452125791225868	GM12878	HOMER
Known	NRF1	0.34876493061581537	GM12878	HOMER
Known	MEF2B	0.5741785995018818	GM12878	HOMER
Known	RELA	0.3634287896371637	GM12878	HOMER
Known	ZNF143	0.43062896672047657	GM12878	HOMER
Known	YBX1	0.6846547623511667	GM12878	HOMER
Known	ELK1	0.5592411657490453	GM12878	HOMER
Known	SMAD5	0.41932880164334463	GM12878	HOMER
Known	SPI1	0.3187454386099167	GM12878	HOMER
Known	NR2F1	0.5769556768133302	GM12878	HOMER
Known	IRF3	0.632231661406723	GM12878	HOMER
Known	IRF5	0.6227328717346866	GM12878	HOMER
Known	JUND	0.7065443828186899	GM12878	HOMER
Known	NFATC3	0.6372302455708546	GM12878	HOMER
Known	ZBTB33	0.43268671256270863	GM12878	HOMER
Known	ETS1	0.5745894554001869	GM12878	HOMER
Known	GABPA	0.5907117982478979	GM12878	HOMER
Known	ATF7	0.5766537411391243	GM12878	HOMER
Known	MAX	0.653633437789628	GM12878	HOMER
Known	RXRA	0.37879029075966625	GM12878	HOMER
Known	SRF	0.4685826941511461	GM12878	HOMER
Known_core	BHLHE40	0.21720645000927882	GM12878	HOMER
Known_core	CUX1	0.7532646292275736	GM12878	HOMER
Known_core	NFIC	0.8473807721861051	GM12878	HOMER
Known_core	ZBED1	0.2613367328298024	GM12878	HOMER
Known_core	RFX5	0.7004068004181786	GM12878	HOMER
Known_core	HSF1	0.7355085587684554	GM12878	HOMER
Known_core	PAX5	0.7761730964136841	GM12878	HOMER
Known_core	ZNF384	1.3776020740772563	GM12878	HOMER
Known_core	TCF12	0.5065989802744855	GM12878	HOMER
Known_core	E2F4	0.16745914315137053	GM12878	HOMER
Known_core	CEBPB	0.34931383202820016	GM12878	HOMER
Known_core	PKNOX1	0.4210009153727869	GM12878	HOMER
Known_core	MAFK	0.7165213008741614	GM12878	HOMER
Known_core	ZZZ3	0.40097072375057324	GM12878	HOMER
Known_core	NFATC1	0.5258430336116728	GM12878	HOMER
Known_core	JUNB	0.20522014591409665	GM12878	HOMER
Known_core	ATF2	0.6018994179541266	GM12878	HOMER
Known_core	BCL11A	0.9156925392490143	GM12878	HOMER
Known_core	YY1	0.5895568249063883	GM12878	HOMER
Known_core	USF1	0.336256813498462	GM12878	HOMER
Known_core	ETV6	0.3178184585632741	GM12878	HOMER
Known_core	USF2	0.2948434163005204	GM12878	HOMER
Known_core	RUNX3	0.44022232981288417	GM12878	HOMER
Known_core	FOS	0.4054203093974886	GM12878	HOMER
Known_core	PAX8	0.6809014321640308	GM12878	HOMER
Known_core	CREM	0.6109067794825085	GM12878	HOMER
Known_core	TBX21	0.5650563696975491	GM12878	HOMER
Known_core	NR2C1	0.5699608170599255	GM12878	HOMER
Known_core	IRF4	0.40691723438892274	GM12878	HOMER
Known_core	ESRRA	0.582087974144751	GM12878	HOMER
Known_core	ELF1	0.4107049911459496	GM12878	HOMER
Known_core	BATF	0.812820867131901	GM12878	HOMER
Known_core	MEF2C	0.553729830704821	GM12878	HOMER
Known_core	KLF5	0.6513230215213124	GM12878	HOMER
Known_core	ZSCAN29	0.5845369868083505	GM12878	HOMER
Known_core	E2F8	0.33942202946780803	GM12878	HOMER
Known_core	SP1	0.3612818448752677	GM12878	HOMER
Known_core	CTCF	0.4148346645680485	GM12878	HOMER
Known_core	TCF7	0.4734993438971652	GM12878	HOMER
Known_core	EBF1	0.368084844615151	GM12878	HOMER
Known_core	MEF2A	0.20518005487009505	GM12878	HOMER
Known_core	NR2C2	0.6143661078698973	GM12878	HOMER
Known_core	NRF1	0.12975668472344865	GM12878	HOMER
Known_core	MEF2B	0.6122354102545889	GM12878	HOMER
Known_core	RELA	0.33755797954540556	GM12878	HOMER
Known_core	ZNF143	0.2594935283494889	GM12878	HOMER
Known_core	YBX1	0.621072958592518	GM12878	HOMER
Known_core	ELK1	0.3569099348332364	GM12878	HOMER
Known_core	SMAD5	0.2682983529646917	GM12878	HOMER
Known_core	SPI1	0.2033328760392773	GM12878	HOMER
Known_core	NR2F1	0.44510785607470965	GM12878	HOMER
Known_core	IRF3	0.5560345735988845	GM12878	HOMER
Known_core	IRF5	0.48446612169149256	GM12878	HOMER
Known_core	JUND	0.5532897910884427	GM12878	HOMER
Known_core	NFATC3	0.6607742602710732	GM12878	HOMER
Known_core	ZBTB33	0.3513910233029206	GM12878	HOMER
Known_core	ETS1	0.5224362083918396	GM12878	HOMER
Known_core	GABPA	0.3818811848784793	GM12878	HOMER
Known_core	ATF7	0.25659432145261607	GM12878	HOMER
Known_core	MAX	0.6838341097471171	GM12878	HOMER
Known_core	RXRA	0.24605047541125472	GM12878	HOMER
Known_core	SRF	0.4026734708681517	GM12878	HOMER
SPP	BHLHE40	0.3494310291398857	GM12878	HOMER
SPP	CUX1	0.4043153974591511	GM12878	HOMER
SPP	NFIC	0.4782795116446573	GM12878	HOMER
SPP	ZBED1	0.4349819098359308	GM12878	HOMER
SPP	RFX5	0.3480119334344228	GM12878	HOMER
SPP	HSF1	0.5897737718093771	GM12878	HOMER
SPP	PAX5	0.5704548212007876	GM12878	HOMER
SPP	ZNF384	0.5448600422119045	GM12878	HOMER
SPP	TCF12	0.41401563797288776	GM12878	HOMER
SPP	E2F4	0.5522763605731265	GM12878	HOMER
SPP	CEBPB	0.4416681947828528	GM12878	HOMER
SPP	PKNOX1	0.3748369095557118	GM12878	HOMER
SPP	MAFK	0.3776883762515361	GM12878	HOMER
SPP	ZZZ3	0.6829250807009661	GM12878	HOMER
SPP	NFATC1	0.5698415518905581	GM12878	HOMER
SPP	JUNB	0.5346618203361876	GM12878	HOMER
SPP	ATF2	0.43210402373303225	GM12878	HOMER
SPP	BCL11A	0.4736591219901145	GM12878	HOMER
SPP	YY1	0.1979442968126854	GM12878	HOMER
SPP	USF1	0.2610674887037801	GM12878	HOMER
SPP	ETV6	0.622886153142568	GM12878	HOMER
SPP	USF2	0.35396007274341584	GM12878	HOMER
SPP	RUNX3	0.5377099923914961	GM12878	HOMER
SPP	FOS	0.34660370211814645	GM12878	HOMER
SPP	PAX8	0.5190904587722921	GM12878	HOMER
SPP	CREM	0.2644589653598294	GM12878	HOMER
SPP	TBX21	0.4243421741128016	GM12878	HOMER
SPP	NR2C1	0.5225962972361404	GM12878	HOMER
SPP	IRF4	0.3458288688533772	GM12878	HOMER
SPP	ESRRA	0.4670099567762914	GM12878	HOMER
SPP	ELF1	0.2955447503403201	GM12878	HOMER
SPP	BATF	0.5608826223411614	GM12878	HOMER
SPP	MEF2C	0.4487110074381785	GM12878	HOMER
SPP	KLF5	0.6628363105080471	GM12878	HOMER
SPP	ZSCAN29	0.5079720474915893	GM12878	HOMER
SPP	E2F8	0.25888681154901555	GM12878	HOMER
SPP	SP1	0.3256993643499997	GM12878	HOMER
SPP	CTCF	0.4065799197734885	GM12878	HOMER
